VarName,Age,centile_5,centile_25,centile_50,centile_75,centile_95
ICV,90,1126749.25768762,1265837.90478009,1359531.45415934,1451095.88469985,1579526.48448992
ICV,91,1120986.87326221,1261259.77633407,1354989.33454229,1446067.92393285,1573039.77539431
ICV,92,1115156.40493202,1256648.17741348,1350413.27072996,1441005.11349639,1566534.82912498
ICV,93,1109272.04983806,1252018.85537473,1345819.84363609,1435925.44516336,1560032.1366764
TotalBrain,40,1244643.67314069,1273009.65883188,1290525.45766049,1306923.95609282,1329439.92116905
TotalBrain,41,1243059.23539506,1271753.37316466,1289453.82860968,1306037.1048632,1328867.01192737
TotalBrain,42,1241437.24834317,1270462.52951108,1288349.10062053,1305119.20221051,1328268.85208498
TotalBrain,43,1239772.40744806,1269132.25453009,1287206.4204723,1304165.4352037,1327641.07759334
TotalBrain,44,1238066.41915228,1267765.15225705,1286028.56436758,1303178.7615717,1326987.45197732
TotalBrain,45,1236325.06248818,1266368.33304595,1284822.93360885,1302166.87469974,1326316.80962634
TotalBrain,46,1234553.75470813,1264948.89033567,1283596.97000846,1301137.56200498,1325638.34895105
TotalBrain,47,1232756.69236673,1263512.87476068,1282357.09121679,1300097.60561763,1324960.41895708
TotalBrain,48,1230934.85602746,1262062.63356377,1281105.89241277,1299049.85986708,1324287.11885991
TotalBrain,49,1229088.29933233,1260599.60817985,1279845.05493018,1297996.26028553,1323621.67404134
TotalBrain,50,1227216.80167311,1259125.15867976,1278576.20649448,1296938.71654075,1322967.45785343
TotalBrain,51,1225320.14645761,1257638.3944985,1277298.33585463,1295876.15387804,1322323.25354774
TotalBrain,52,1223399.46496248,1256135.22672286,1276006.47369821,1294802.8574741,1321679.88140302
TotalBrain,53,1221458.02215196,1254611.58639837,1274695.34382466,1293712.50762056,1321025.94077116
TotalBrain,54,1219501.13094153,1253063.34776534,1273359.29108739,1292598.10822103,1320347.69361004
TotalBrain,55,1217533.70463697,1251482.43422293,1271988.11164476,1291447.56150264,1319623.49359746
TotalBrain,56,1215560.97068606,1249858.36727232,1270568.74249865,1290245.47853099,1318826.11857021
TotalBrain,57,1213588.7860802,1248180.7878463,1269088.13762631,1288976.37194529,1317927.523864
TotalBrain,58,1211618.01898839,1246438.56604871,1267533.07876152,1287625.09908418,1316902.80480253
TotalBrain,59,1209632.17857508,1244617.53244237,1265889.45990168,1286177.56351519,1315738.68858385
TotalBrain,60,1207607.72737565,1242702.47738218,1264143.02542433,1284620.32865903,1314427.14963702
TotalBrain,61,1205519.0622737,1240678.13413575,1262279.76894723,1282940.49451434,1312962.39002764
TotalBrain,62,1203348.55018299,1238538.14337098,1260294.87565648,1281134.63117428,1311349.05037837
TotalBrain,63,1201092.64875502,1236290.23180901,1258197.8453005,1279213.85857266,1309606.61567122
TotalBrain,64,1198750.22177705,1233943.44339749,1255999.39699029,1277190.44462665,1307755.14462337
TotalBrain,65,1196322.04478615,1231507.13492152,1253710.36618481,1275076.60987902,1305813.64255112
TotalBrain,66,1193812.91267828,1228992.78592778,1251343.47858205,1272886.26716677,1303801.51853828
TotalBrain,67,1191230.80626628,1226413.31789617,1248912.67161918,1270634.34206711,1301737.96947658
TotalBrain,68,1188585.33082354,1223781.7986165,1246431.81218326,1268335.49937249,1299640.86595735
TotalBrain,69,1185886.46606033,1221110.22176094,1243913.45103596,1266002.8703907,1297525.45062653
TotalBrain,70,1183141.01300699,1218405.73838994,1241364.95112994,1263644.07874157,1295400.12247867
TotalBrain,71,1180355.15895769,1215674.24054607,1238792.2864691,1261265.23981587,1293271.24916571
TotalBrain,72,1177535.36834723,1212921.6076619,1236201.36443842,1258872.35388167,1291144.84376527
TotalBrain,73,1174687.1054388,1210152.33691465,1233596.61855934,1256469.86157359,1289025.02591942
TotalBrain,74,1171813.89395802,1207368.65136356,1230980.11003403,1254059.73738499,1286913.14048391
TotalBrain,75,1168918.96096624,1204572.54041322,1228353.66729845,1251643.72365157,1284810.3322878
TotalBrain,76,1166005.33169031,1201765.88288514,1225719.01695846,1249223.46909164,1282717.71182677
TotalBrain,77,1163074.8935107,1198949.44426516,1223076.75493891,1246799.47450227,1280635.24206412
TotalBrain,78,1160128.70037845,1196123.21917202,1220426.70099001,1244371.45883907,1278562.13999168
TotalBrain,79,1157167.66914332,1193287.17435214,1217768.66173103,1241939.14195405,1276497.70531964
TotalBrain,80,1154193.12638027,1190441.7930819,1215102.98353229,1239502.80612876,1274441.88420931
TotalBrain,81,1151208.56857328,1187589.86104475,1212432.37120411,1237065.14765229,1272397.15031241
TotalBrain,82,1148217.9829619,1184734.76128771,1209760.15456225,1234629.51578471,1270366.72281265
TotalBrain,83,1145225.22927269,1181879.83431486,1207089.6356703,1232199.24762641,1268353.88462417
TotalBrain,84,1142234.1408498,1179028.46998219,1204424.18077478,1229777.76040813,1266362.06971332
TotalBrain,85,1139248.59803894,1176184.17295953,1201767.28566854,1227368.61706704,1264394.92462993
TotalBrain,86,1136272.39918441,1173350.42178843,1199122.43085511,1224975.37781672,1262456.15167075
TotalBrain,87,1133309.02946505,1170530.42319078,1196492.82942995,1222601.34183567,1260549.23904575
TotalBrain,88,1130358.84260765,1167724.19841778,1193878.44785642,1220246.50213454,1258674.32050767
TotalBrain,89,1127419.95439872,1164929.49395781,1191276.93226637,1217908.48695945,1256829.13312312
TotalBrain,90,1124490.42267055,1162144.02358648,1188685.89767483,1215584.89628441,1255011.41770504
TotalBrain,91,1121568.52250688,1159365.74965249,1186103.21520514,1213273.59515047,1253219.22038379
TotalBrain,92,1118653.55018835,1156593.71207779,1183527.86032789,1210973.58167248,1251451.78956509
TotalBrain,93,1115745.0846663,1153827.26287361,1180959.13003473,1208684.18693318,1249708.75041524
GM,40,670156.284603201,697571.53616769,715807.659082881,733441.511267811,757856.518407081
GM,41,667798.362592454,695455.111747379,713752.131492178,731375.055621943,755669.674592671
GM,42,665474.018220882,693362.921691384,711719.068779174,729333.747190938,753519.944711529
GM,43,663187.805034448,691298.883839061,709712.41480996,727321.639791804,751411.311344961
GM,44,660944.449368492,689267.611006349,707736.91785635,725343.542351592,749348.24870955
GM,45,658748.703962706,687274.108324131,705797.790088738,723404.69828249,747335.522365898
GM,46,656605.193665073,685323.325034618,703900.196179035,721510.30497726,745377.884623168
GM,47,654516.047943608,683417.694691553,702046.728246014,719662.923257719,743477.385985462
GM,48,652474.296670705,681550.281531588,700230.370425631,717855.256454183,741625.880986953
GM,49,650470.844588737,679712.002344286,698441.904763017,716077.74644968,739812.901372233
GM,50,648496.658524206,677893.888746237,696672.231393588,714320.953947854,738028.121720497
GM,51,646544.131074381,676088.299675547,694913.578525441,712576.824336158,736262.777374774
GM,52,644607.781249724,674289.530529822,693160.109213863,710839.323812194,734510.377760836
GM,53,642682.329271945,672492.087552726,691406.198371103,709102.637253587,732764.681327992
GM,54,640762.304679588,670690.293940784,689646.030535953,707360.753351655,731019.255851171
GM,55,638839.794864148,668875.818497126,687871.037699083,705604.847251312,729264.826600952
GM,56,636905.387565246,667038.698985143,686070.957660863,703824.360611118,727490.368830168
GM,57,634949.736445017,665169.056966926,684235.610913739,702008.816039189,725684.943855553
GM,58,632963.136276895,663256.83706823,682354.662484711,700147.550264201,723837.326645921
GM,59,630934.164708912,661290.939453308,680416.81960085,698228.823236715,721934.796183865
GM,60,628851.040095764,659260.114278313,678410.665173623,696240.737517208,719964.361980201
GM,61,626702.161463344,657153.336234243,676325.012568237,694171.624856183,717913.258775287
GM,62,624480.634758638,654964.105606212,674153.263834533,692014.577628761,715773.867675735
GM,63,622186.843946621,652692.875821116,671895.869216138,689770.011249067,713546.511982978
GM,64,619821.820674045,650340.732588617,669553.921948967,687439.008715381,711232.237157386
GM,65,617386.99678066,647909.124464363,667128.879685143,685023.036297553,708832.522502286
GM,66,614888.491798171,645403.570732046,664626.259959627,682527.843743755,706353.745050651
GM,67,612335.478748329,642832.227822437,662054.208667257,679961.960315756,703805.481136327
GM,68,609737.09534937,640203.212055488,659420.830592086,677333.880992274,701197.299283213
GM,69,607104.164712541,637526.564534586,656736.238571092,674654.153937944,698540.847290132
GM,70,604454.840231417,634820.63439526,654019.20527835,671942.162784777,695856.648441147
GM,71,601808.913947208,632105.683194395,651290.508200333,669219.343948177,693167.303739554
GM,72,599185.774521375,629401.59476424,648570.546242629,666506.756572214,690495.055964559
GM,73,596601.464307018,626725.12430784,645876.559044122,663822.180187628,687858.598087721
GM,74,594066.838313434,624088.179092847,643220.889225006,661178.296503533,685271.058241383
GM,75,591592.08325363,621502.041778233,640615.250519293,658587.141063005,682744.887379481
GM,76,589186.689137341,618977.283373157,638070.62897916,656060.007924544,680291.787724744
GM,77,586853.571549601,616517.605436351,635590.935948996,653600.916712408,677915.918091628
GM,78,584591.171466354,614122.033168057,633175.265098505,651208.930844558,675616.294877664
GM,79,582397.859048887,611789.521014586,630822.63756516,648883.039200642,673391.863890201
GM,80,580271.776440281,609518.75315584,628531.790360613,646621.941911843,671241.294672384
GM,81,578209.997817931,607307.155810236,626300.138220558,644422.994252884,669161.943785322
GM,82,576209.339016908,605151.847182769,624124.770897486,642283.220867342,667150.853690866
GM,83,574266.6621129,603049.995604631,622002.829655383,640199.698321486,665205.127528726
GM,84,572378.950108751,600999.058011918,619931.78085747,638169.810914287,663322.083247186
GM,85,570543.364185939,598996.94664028,617909.607967846,636191.428585441,661499.348016858
GM,86,568757.129724112,597041.645855444,615934.373202285,634262.494693901,659734.593155184
GM,87,567017.330760068,595130.964946724,614003.95749979,632380.76243124,658025.276340676
GM,88,565318.47201868,593259.963724261,612113.401583009,630541.057791819,656365.80013679
GM,89,563653.245819831,591421.76322072,610255.742276393,628736.137733011,654748.39412568
GM,90,562014.407985735,589609.52600298,608424.057322638,626958.793264749,653165.290090532
GM,91,560395.289786093,587816.960207189,606611.979330405,625202.384379779,651609.302541617
GM,92,558791.491575096,586039.978917598,604815.385853427,623462.603365481,650075.766424417
GM,93,557199.302951608,584275.156259719,603030.827221539,621735.837985191,648560.75211363
WM,40,503411.528106455,520786.860218117,533769.393480645,547580.838581116,569084.221070822
WM,41,504003.266063367,521485.438844672,534530.66940497,548392.012209295,569937.07097268
WM,42,504558.137273757,522148.000782879,535256.284896202,549167.720666499,570754.583294589
WM,43,505069.286821318,522767.62165336,535939.263078887,549900.932859062,571529.648446308
WM,44,505535.083380549,523342.815977832,536578.227224553,550590.389676922,572261.196770304
WM,45,505957.093170873,523875.433240163,537175.237198199,551238.375662189,572951.866517454
WM,46,506336.934911949,524367.385938134,537732.421750573,551847.248576558,573604.371811606
WM,47,506676.615460962,524821.006889106,538252.352190251,552419.830670745,574221.92175156
WM,48,506979.60618694,525240.19254928,538739.236167614,552960.656550904,574809.553251118
WM,49,507249.729096624,525629.224435096,539197.68940628,553474.690842799,575372.762188578
WM,50,507490.707047744,525992.29410821,539632.241371577,553966.8129376,575916.954959652
WM,51,507700.788369146,526327.845150823,540041.46542292,554435.721467563,576441.001482567
WM,52,507869.967989181,526625.637202763,540414.927145151,554870.761345846,576933.877554835
WM,53,507987.545677604,526874.692631528,540741.423729943,555260.476667924,577383.709742542
WM,54,508042.790546803,527063.983576707,541009.687757008,555593.332207258,577778.524265836
WM,55,508024.68203282,527182.041185193,541207.895544147,555857.112460954,578105.472450042
WM,56,507922.040634912,527217.132210448,541323.880298095,556039.175778293,578351.152775079
WM,57,507723.735177994,527157.553020373,541345.493320481,556126.889087953,578502.163763318
WM,58,507418.471351217,526991.43426018,541260.421450241,556107.459521949,578544.95864117
WM,59,506994.108513804,526706.10397895,541055.586315707,555967.373272985,578465.347727582
WM,60,506438.38861582,526288.773333863,540717.795690147,555693.008620155,578249.048399116
WM,61,505739.411628668,525727.005310613,540234.206504212,555271.092261052,577882.129841557
WM,62,504898.555163871,525022.126833619,539606.093313227,554702.836168474,577365.701943383
WM,63,503937.863978688,524196.923143209,538856.760397681,554012.072196854,576724.378377795
WM,64,502881.115736826,523276.002898447,538011.397283737,553224.578507824,575984.805696039
WM,65,501752.110891458,522284.018352312,537095.247928279,552366.195620362,575173.699040267
WM,66,500576.30768705,521247.281810396,536135.211430633,551464.40894323,574319.394079022
WM,67,499380.167246463,520193.116618232,535159.1983691,550547.711677925,573451.221843463
WM,68,498189.941187084,519148.658289169,534194.943237804,549644.430319398,572598.35641638
WM,69,497025.089347922,518134.002297058,533262.958735142,548775.480552767,571782.276683571
WM,70,495877.448825807,517140.490899831,532354.19318852,547931.381863468,570992.832332597
WM,71,494731.761446546,516152.051868782,531451.955037972,547094.786374943,570211.675955702
WM,72,493572.905585408,515152.723603022,530539.649045073,546248.432222453,569420.539697298
WM,73,492384.661853423,514125.438248381,529599.573399292,545373.956161509,568600.07272819
WM,74,491148.925849777,513051.247481165,528612.155361447,544451.139639511,567729.103102614
WM,75,489847.599182986,511911.186547811,527557.79409065,543459.728265689,566786.41958795
WM,76,488463.261384942,510686.965444376,526417.565596937,542380.150800707,565751.511180141
WM,77,486984.603302142,509366.666905774,525179.108035787,541199.594464731,564610.920366446
WM,78,485404.564181218,507942.805793701,523834.624569581,539909.949110989,563356.098872802
WM,79,483716.326235652,506408.134439051,522376.554248779,538503.341196606,561978.740260745
WM,80,481916.555239063,504759.041973936,520801.083001836,536975.757466736,560474.567446131
WM,81,480016.559894176,503007.275171334,519120.257050913,535339.55274349,558856.410825382
WM,82,478031.527305004,501168.672897277,517350.361552501,533611.466621495,557141.693573949
WM,83,475976.448776332,499258.896714192,515507.513208007,531808.076279768,555347.680285931
WM,84,473865.288160182,497292.537976096,513606.724373162,529944.817357805,553490.435326017
WM,85,471710.402473231,495282.491774418,511661.244885395,528035.294002054,551584.087822103
WM,86,469523.815464968,493241.323232792,509683.993397896,526092.77577464,549642.423895185
WM,87,467316.982936693,491181.025721194,507687.310535892,524129.945727946,547678.627449818
WM,88,465096.214715443,489108.221538093,505678.006687643,522153.796102889,545699.958469343
WM,89,462864.152432196,487025.699369804,503658.94215866,520167.252181345,543709.441453304
WM,90,460623.311988523,484936.12225592,501632.850082687,518173.110114017,541709.968534937
WM,91,458376.21297592,482842.165913599,499602.480772953,516174.187218944,539704.458217309
WM,92,456125.556353238,480746.7149997,497570.810438681,514173.542852919,537696.093263837
WM,93,453874.055325675,478652.678362297,495540.845489412,512174.271764664,535688.098317937
GM_L,40,327906.657464612,341926.130527594,351192.623072675,360112.138374522,372400.442967697
GM_L,41,326764.37440131,340877.738451077,350168.566938841,359085.513832241,371331.639150091
GM_L,42,325639.781373061,339843.22535505,349157.677535452,358072.972598786,370281.006957731
GM_L,43,324534.477884397,338823.987586691,348161.360627186,357075.964730664,369250.01842865
GM_L,44,323449.548447944,337821.230503723,347180.888213972,356095.758934105,368239.757545307
GM_L,45,322385.733784574,336836.036772404,346217.446866372,355133.50925078,367251.072304701
GM_L,46,321343.721747302,335869.471889009,345272.209951421,354190.355949477,366284.803267185
GM_L,47,320323.269746555,334921.607201134,344345.322894251,353266.391865389,365340.746671946
GM_L,48,319320.749765138,333988.788453268,343433.066076399,352357.771206699,364414.752494753
GM_L,49,318331.764291719,333066.516444991,342530.84164278,351459.75222554,363501.776227269
GM_L,50,317351.972262924,332150.356720461,341634.116773996,350567.658463214,362596.843976515
GM_L,51,316378.061824747,331236.836384953,340739.322169921,349677.810664402,361696.073110778
GM_L,52,315408.245416925,330323.894087218,339844.302413911,348787.994713027,360797.185930158
GM_L,53,314440.882520342,329409.605041874,338947.038339375,347896.137091005,359898.059071387
GM_L,54,313474.240758854,328491.948716817,338045.410742365,347000.059825751,358996.45977487
GM_L,55,312505.315021459,327567.589486076,337135.940996194,346096.174086184,358088.663653874
GM_L,56,311530.315151009,326632.381642999,336214.312032523,345180.019700315,357170.024321692
GM_L,57,310545.483176504,325682.215320587,335276.241950558,344247.170910776,356235.930878789
GM_L,58,309546.879765361,324712.851923695,334317.325275734,343293.067583149,355281.604674169
GM_L,59,308529.705199916,323719.390428374,333332.515184096,342312.465471509,354301.443522946
GM_L,60,307488.984594648,322696.816632573,332316.65830431,341300.002461544,353289.691437482
GM_L,61,306419.831377668,321640.219489972,331264.706974142,340250.422708954,352240.699572603
GM_L,62,305319.387226402,320546.710182447,330173.681826692,339160.614514568,351151.111081758
GM_L,63,304187.918480486,319416.503620852,329043.778320831,338030.761074838,350021.098643278
GM_L,64,303025.96640341,318250.095897816,327875.480880227,336861.345519317,348851.155931233
GM_L,65,301834.257500486,317048.172088521,326669.468719414,335653.054704962,347641.998490659
GM_L,66,300615.729530881,315813.570850133,325428.625401909,334408.882788075,346396.863555803
GM_L,67,299374.749096097,314550.522887914,324157.260175431,333133.318319564,345120.627284885
GM_L,68,298115.648473672,313263.231957267,322859.656656334,331830.826117319,343818.148490869
GM_L,69,296843.440047656,311956.695739556,321540.932417889,330506.725847143,342495.149936576
GM_L,70,295566.168937075,310639.390715345,320209.849392797,329170.067005763,341161.107892184
GM_L,71,294292.548871784,309320.58309374,318876.00204703,327830.753527313,339826.361104984
GM_L,72,293031.114932258,308009.364837549,317548.809073745,326498.51233678,338501.073382986
GM_L,73,291788.943570313,306713.379303038,316236.209866783,325181.541644049,337193.788584738
GM_L,74,290570.853541079,305438.025098923,314943.84980041,323885.664901772,335910.522527762
GM_L,75,289381.37822181,304188.414613879,313677.082388908,322616.405992022,334656.979450057
GM_L,76,288224.740469004,302969.33104868,312440.922017019,321378.941902067,333438.5097341
GM_L,77,287102.13717927,301782.340592149,311237.054256014,320175.022250277,332256.91412782
GM_L,78,286012.707295226,300626.820119209,310064.898425772,319004.062361704,331111.574611521
GM_L,79,284955.564498225,299502.116577054,308923.842352044,317865.445038886,330001.8406685
GM_L,80,283929.700010718,298407.428636026,307813.116059654,316758.390206584,328926.8982349
GM_L,81,282933.513689808,297341.260232875,306731.213218173,315681.35797916,327885.165359675
GM_L,82,281965.26399578,296301.945598833,305676.446608679,314632.621375229,326874.872191607
GM_L,83,281023.238082442,295287.847744007,304647.158210727,313610.482846628,325894.27972478
GM_L,84,280105.882603333,294297.533047673,303641.903319189,312613.454154017,324941.833958809
GM_L,85,279211.896369039,293329.89371222,302659.57984905,311640.382357863,324016.271371599
GM_L,86,278340.021972365,292383.868320608,301699.133900407,310690.161621148,323116.368363967
GM_L,87,277488.938263018,291458.32279454,300759.436336083,309761.607489716,322240.814723416
GM_L,88,276656.195716958,290550.941132372,299838.139118625,308852.276377959,321386.976130476
GM_L,89,275838.551192729,289658.574360921,298932.034811567,307958.835666452,320551.278794249
GM_L,90,275032.786695661,288778.093554085,298037.935927179,307077.970791512,319730.15783375
GM_L,91,274235.941201075,287906.622302836,297152.912798586,306206.631930665,318920.321387221
GM_L,92,273446.080616145,287042.306755773,296275.081019689,305342.851587735,318119.631336449
GM_L,93,272661.580712148,286183.599291371,295402.86910364,304484.98525221,317326.288988511
WM_L,40,245183.589298699,254032.428631915,260526.429791622,267323.671303473,277676.87634146
WM_L,41,245498.175287231,254391.631652012,260912.163720178,267731.398597663,278106.474516893
WM_L,42,245795.353962111,254733.727888949,261280.937183644,268122.271328172,278519.331695659
WM_L,43,246071.454753051,255055.025500373,261629.0443206,268492.5707352,278911.713266164
WM_L,44,246324.602676276,255353.724246232,261954.741944259,268840.615627965,279282.037145525
WM_L,45,246554.020735654,255629.182866888,262257.490503024,269165.975041417,279630.042036381
WM_L,46,246758.946018881,255880.778631295,262536.771464639,269468.240901586,279955.490863899
WM_L,47,246939.316862545,256108.620060119,262792.81863852,269747.778681411,280258.950635845
WM_L,48,247097.752558732,256315.601729187,263028.727568796,270007.893463952,280544.043917065
WM_L,49,247237.517369377,256505.294105572,263248.291000895,270252.608580444,280815.14110328
WM_L,50,247361.833781592,256681.230835362,263455.267134619,270485.913977978,281076.57861192
WM_L,51,247471.358863395,256844.232560757,263650.590841697,270708.859088278,281329.570721703
WM_L,52,247562.8792262,256991.018102644,263830.923801492,270918.039542307,281570.600771728
WM_L,53,247632.856432878,257117.96053617,263992.566732289,271109.674157213,281795.751468847
WM_L,54,247677.585731594,257221.252213723,264131.629073431,271279.779536485,282000.887058974
WM_L,55,247691.497350944,257295.072242754,264242.0978052,271422.135327899,282179.460470117
WM_L,56,247667.844146531,257332.322338636,264316.609580254,271529.095112391,282323.384703544
WM_L,57,247599.879891365,257325.894146594,264347.784055534,271592.98935923,282424.542721593
WM_L,58,247480.878286549,257268.705107932,264328.272409224,271606.187399943,282474.870261402
WM_L,59,247304.110008431,257153.723419164,264250.818018762,271561.195900137,282466.51248278
WM_L,60,247062.889810049,256973.969642704,264108.22375878,271450.589469791,282391.697309336
WM_L,61,246750.706691953,256722.635400192,263893.461977246,271267.111270783,282242.821324709
WM_L,62,246367.508708002,256399.611167557,263606.376583701,271010.553947719,282019.596200182
WM_L,63,245923.302429989,256015.23516293,263257.538174324,270691.722940904,281733.171072301
WM_L,64,245428.950214869,255580.743997148,262858.445212975,270322.380949969,281395.694513989
WM_L,65,244895.39662791,255107.46708172,262420.695294437,269914.3953056,281019.426193783
WM_L,66,244335.099051339,254608.275700953,261957.446512848,269481.211180252,280618.226301203
WM_L,67,243761.466859418,254097.015936855,261482.846227887,269037.276382453,280206.975015451
WM_L,68,243187.814024525,253587.448736713,261010.962732996,268596.964917645,279800.484970106
WM_L,69,242624.161773904,253089.920736083,260552.362101824,268171.057922143,279409.840771681
WM_L,70,242067.150445489,252600.84732028,260103.286545454,267755.61182804,279030.811216272
WM_L,71,241509.977992516,252113.047870402,259656.27381158,267342.868951558,278655.191423657
WM_L,72,240945.900258949,251619.389125668,259203.902802537,266925.107696188,278274.807642435
WM_L,73,240367.516803814,251112.072760931,258738.082993474,266493.934317862,277880.813263743
WM_L,74,239766.3157349,250582.181723391,258249.602117011,266039.83218693,277463.240711969
WM_L,75,239133.7671597,250020.770450628,257729.213306682,265553.245152782,277012.078084693
WM_L,76,238461.639474903,249419.189685583,257167.965956841,265024.91453678,276517.615099409
WM_L,77,237744.314925157,248771.508008604,256559.702153846,264448.451462182,275973.126334788
WM_L,78,236977.998179873,248073.688850903,255900.211028124,263819.46793338,275373.967715451
WM_L,79,236159.012035687,247321.810248816,255185.394738322,263133.688238187,274715.607943985
WM_L,80,235285.461767927,246513.810914413,254413.07211038,262388.810767696,273995.575063691
WM_L,81,234362.942007052,245655.483989685,253589.173661493,261590.905796164,273220.148465608
WM_L,82,233399.03379369,244754.716598138,252721.798665312,260748.287208167,272397.95899881
WM_L,83,232401.22274126,243819.307969971,251818.962606703,259869.188373711,271537.5603027
WM_L,84,231376.542674495,242856.588139725,250888.198315025,258961.345549814,270646.986431623
WM_L,85,230331.326981576,241873.150451974,249936.275361736,258031.70418126,269733.439355622
WM_L,86,229271.750689775,240875.431348712,248969.806389834,257087.052049816,268803.961186676
WM_L,87,228203.687803889,239869.562252856,247995.095162736,256133.863468106,267865.272806753
WM_L,88,227130.231426592,238858.767755435,247015.449935436,255175.527800807,266920.880276847
WM_L,89,226052.494474295,237844.199576882,246032.041109539,254213.231291003,265971.992262024
WM_L,90,224971.529036755,236826.947239561,245045.975683758,253248.095539666,265019.751055868
WM_L,91,223888.3997673,235808.117469109,244058.380812852,252281.265211911,264065.326236184
